image_path,product_id,wm_image_path,,category,wm_local_mask
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WGBA0007\详情图\WGBA0007-07.jpg,7,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WGBA0007\详情图\WGBA0007-07.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WGBA0007\详情图\WGBA0007-08.jpg,7,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WGBA0007\详情图\WGBA0007-08.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WGBA0007\详情图\WGBA0007-09.jpg,7,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WGBA0007\详情图\WGBA0007-09.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WJBA0038\主图\WJBA0038.jpeg,8,,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WJBA0038\附图\WJBA0038-1.jpeg,8,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WJBA0038\附图\WJBA0038-1.jpeg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WJBA0038\附图\WJBA0038-2.jpeg,8,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WJBA0038\附图\WJBA0038-2.jpeg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WJBA0038\附图\WJBA0038-3.jpeg,8,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WJBA0038\附图\WJBA0038-3.jpeg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WJBA0038\附图\WJBA0038-4.jpeg,8,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WJBA0038\附图\WJBA0038-4.jpeg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WJBA0038\详情图\WJBA0038-01.jpg,8,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WJBA0038\详情图\WJBA0038-01.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WJBA0038\详情图\WJBA0038-02.jpg,8,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WJBA0038\详情图\WJBA0038-02.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WJBA0038\详情图\WJBA0038-03.jpg,8,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WJBA0038\详情图\WJBA0038-03.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WJBA0038\详情图\WJBA0038-04.jpg,8,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WJBA0038\详情图\WJBA0038-04.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WJBA0038\详情图\WJBA0038-05.jpg,8,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WJBA0038\详情图\WJBA0038-05.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WJBA0038\详情图\WJBA0038-06.jpg,8,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WJBA0038\详情图\WJBA0038-06.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WJBA0038\详情图\WJBA0038-07.jpg,8,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WJBA0038\详情图\WJBA0038-07.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WJBA0038\详情图\WJBA0038-08.jpg,8,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WJBA0038\详情图\WJBA0038-08.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WJBA0038\详情图\WJBA0038-09.jpg,8,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WJBA0038\详情图\WJBA0038-09.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\主图\W4BB0009.jpg,9,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\主图\W4BB0009.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\附图\W4BB0009-1.jpg,9,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\附图\W4BB0009-1.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\附图\W4BB0009-2.jpg,9,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\附图\W4BB0009-2.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\附图\W4BB0009-3.jpg,9,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\附图\W4BB0009-3.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\附图\W4BB0009-4.jpg,9,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\附图\W4BB0009-4.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\附图\W4BB0009-5.jpg,9,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\附图\W4BB0009-5.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\附图\W4BB0009-6.jpg,9,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\附图\W4BB0009-6.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\详情图\W4BB0009-01.jpg,9,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\详情图\W4BB0009-01.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\详情图\W4BB0009-02.jpg,9,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\详情图\W4BB0009-02.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\详情图\W4BB0009-03.jpg,9,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\详情图\W4BB0009-03.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\详情图\W4BB0009-04.jpg,9,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\详情图\W4BB0009-04.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\详情图\W4BB0009-05.jpg,9,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\详情图\W4BB0009-05.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\详情图\W4BB0009-06.jpg,9,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\详情图\W4BB0009-06.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\详情图\W4BB0009-07.jpg,9,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\详情图\W4BB0009-07.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\详情图\W4BB0009-08.jpg,9,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\详情图\W4BB0009-08.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\详情图\W4BB0009-09.jpg,9,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 33MM WOMEN'S WATCH W4BB0009\详情图\W4BB0009-09.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\主图\WE900851.jpg,10,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\主图\WE900851.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\附图\WE900851-1.jpg,10,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\附图\WE900851-1.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\附图\WE900851-2.jpg,10,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\附图\WE900851-2.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\附图\WE900851-3.jpg,10,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\附图\WE900851-3.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\附图\WE900851-4.jpg,10,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\附图\WE900851-4.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\附图\WE900851-5.jpg,10,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\附图\WE900851-5.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\附图\WE900851-6.jpg,10,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\附图\WE900851-6.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\详情图\WE900851-01.jpg,10,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\详情图\WE900851-01.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\详情图\WE900851-02.jpg,10,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\详情图\WE900851-02.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\详情图\WE900851-03.jpg,10,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\详情图\WE900851-03.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\详情图\WE900851-04.jpg,10,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\详情图\WE900851-04.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\详情图\WE900851-05.jpg,10,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\详情图\WE900851-05.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\详情图\WE900851-06.jpg,10,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\详情图\WE900851-06.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\详情图\WE900851-07.jpg,10,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\详情图\WE900851-07.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\详情图\WE900851-08.jpg,10,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\详情图\WE900851-08.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\详情图\WE900851-09.jpg,10,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU 42 ROSE GOLD DIAMOND MENS WATCH WE900851\详情图\WE900851-09.jpg,,,
"dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\主图\W6920097.jpg",11,"dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\主图\W6920097.jpg",,,
"dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\附图\W6920097-1.jpg",11,"dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\附图\W6920097-1.jpg",,,
"dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\附图\W6920097-2.jpg",11,"dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\附图\W6920097-2.jpg",,,
"dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\附图\W6920097-3.jpg",11,"dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\附图\W6920097-3.jpg",,,
"dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\附图\W6920097-4.jpg",11,"dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\附图\W6920097-4.jpg",,,
"dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\附图\W6920097-5.jpg",11,"dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\附图\W6920097-5.jpg",,,
"dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\附图\W6920097-6.jpg",11,"dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\附图\W6920097-6.jpg",,,
"dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\附图\W6920097-7.jpg",11,"dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\附图\W6920097-7.jpg",,,
"dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\附图\W6920097-8.jpg",11,"dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\附图\W6920097-8.jpg",,,
"dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\详情图\W6920097-01.jpg",11,"dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\详情图\W6920097-01.jpg",,,
"dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\详情图\W6920097-02.jpg",11,"dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\详情图\W6920097-02.jpg",,,
"dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\详情图\W6920097-03.jpg",11,"dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\详情图\W6920097-03.jpg",,,
"dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\详情图\W6920097-04.jpg",11,"dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\详情图\W6920097-04.jpg",,,
"dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\详情图\W6920097-05.jpg",11,"dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\详情图\W6920097-05.jpg",,,
"dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\详情图\W6920097-06.jpg",11,"dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\详情图\W6920097-06.jpg",,,
"dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\详情图\W6920097-07.jpg",11,"dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\详情图\W6920097-07.jpg",,,
"dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\详情图\W6920097-08.jpg",11,"dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\详情图\W6920097-08.jpg",,,
"dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\详情图\W6920097-09.jpg",11,"dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH 33MM, AUTOMATIC MOVEMENT, ROSE GOLD, LEATHER W6920097\详情图\W6920097-09.jpg",,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\主图\W4BB0021.jpeg,12,,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\附图\W4BB0021-1.jpeg,12,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\附图\W4BB0021-1.jpeg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\附图\W4BB0021-2.jpeg,12,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\附图\W4BB0021-2.jpeg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\附图\W4BB0021-3.jpeg,12,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\附图\W4BB0021-3.jpeg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\附图\W4BB0021-4.jpeg,12,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\附图\W4BB0021-4.jpeg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\附图\W4BB0021-5.jpeg,12,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\附图\W4BB0021-5.jpeg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\附图\W4BB0021-6.jpeg,12,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\附图\W4BB0021-6.jpeg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\附图\W4BB0021-7.jpeg,12,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\附图\W4BB0021-7.jpeg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\附图\W4BB0021-8.jpeg,12,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\附图\W4BB0021-8.jpeg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\详情图\W4BB0021-01.jpg,12,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\详情图\W4BB0021-01.jpg,,,
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\详情图\W4BB0021-02.jpg,12,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0021\详情图\W4BB0021-02.jpg,,,
